Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary
11086.0,0.57,0.67,3.0,138.0,6.0,1.0,0.0,IT,medium
11329.0,0.5,0.52,2.0,178.0,2.0,0.0,0.0,support,medium
6596.0,0.95,0.96,3.0,250.0,3.0,0.0,0.0,hr,medium
5757.0,0.18,0.86,5.0,267.0,4.0,0.0,0.0,accounting,medium
14888.0,0.46,0.53,2.0,147.0,3.0,0.0,0.0,sales,low
9540.0,0.97,0.76,3.0,193.0,3.0,0.0,0.0,RandD,medium
,,,,,,,,,
867.0,0.41,0.46,2.0,128.0,3.0,0.0,0.0,accounting,low
12212.0,0.39,0.5,4.0,294.0,3.0,0.0,0.0,technical,low
8503.0,0.48,0.45,3.0,277.0,2.0,1.0,0.0,accounting,high
12592.0,0.66,0.67,2.0,255.0,3.0,0.0,0.0,technical,low
7675.0,0.4,0.65,6.0,172.0,2.0,1.0,0.0,technical,low
12949.0,0.7,0.95,4.0,231.0,3.0,0.0,0.0,support,medium
6998.0,0.78,0.61,3.0,257.0,3.0,0.0,0.0,support,medium
10973.0,0.89,0.74,5.0,260.0,6.0,0.0,0.0,technical,medium
5711.0,0.94,0.53,4.0,183.0,3.0,0.0,0.0,IT,medium
3185.0,0.6,0.83,3.0,230.0,3.0,0.0,0.0,support,medium
10806.0,0.44,0.37,2.0,219.0,2.0,0.0,0.0,technical,low
11866.0,0.74,0.87,5.0,224.0,2.0,0.0,0.0,support,medium
14572.0,0.1,0.87,6.0,290.0,4.0,0.0,0.0,support,low
8465.0,0.84,0.52,3.0,232.0,4.0,0.0,0.0,product_mng,low
9183.0,0.76,0.99,5.0,252.0,3.0,1.0,0.0,sales,low
5809.0,0.99,0.6,3.0,262.0,2.0,0.0,0.0,marketing,low
14278.0,0.43,0.54,2.0,153.0,3.0,0.0,0.0,product_mng,medium
10902.0,0.66,0.91,4.0,234.0,2.0,1.0,0.0,IT,medium
1669.0,0.82,0.94,5.0,232.0,5.0,1.0,0.0,IT,medium
7661.0,0.99,0.64,4.0,218.0,4.0,0.0,0.0,accounting,low
670.0,0.72,0.6,3.0,153.0,5.0,0.0,0.0,technical,low
3963.0,0.64,0.5,6.0,254.0,6.0,0.0,0.0,RandD,medium
3694.0,0.59,0.61,4.0,141.0,2.0,1.0,0.0,hr,medium
7393.0,0.9,0.7,3.0,223.0,2.0,0.0,0.0,IT,low
853.0,0.82,0.89,5.0,217.0,5.0,0.0,0.0,sales,high
2612.0,0.98,0.53,3.0,234.0,3.0,0.0,0.0,sales,medium
871.0,0.39,0.56,2.0,126.0,3.0,0.0,0.0,hr,low
8076.0,0.69,0.85,5.0,246.0,3.0,0.0,0.0,IT,medium
7775.0,0.63,0.76,3.0,176.0,2.0,0.0,0.0,product_mng,low
,,,,,,,,,
4856.0,0.92,0.62,4.0,196.0,3.0,0.0,0.0,support,medium
6765.0,0.86,0.53,3.0,163.0,3.0,0.0,0.0,support,medium
10682.0,0.82,0.49,4.0,180.0,2.0,0.0,0.0,RandD,low
8649.0,0.95,0.67,4.0,219.0,2.0,0.0,0.0,sales,medium
5600.0,0.2,0.41,6.0,264.0,3.0,0.0,0.0,sales,medium
9403.0,0.88,0.66,4.0,275.0,3.0,0.0,0.0,sales,medium
5329.0,0.84,0.91,3.0,199.0,4.0,0.0,0.0,IT,medium
104.0,0.09,0.94,7.0,267.0,4.0,0.0,0.0,sales,medium
300.0,0.74,0.84,5.0,249.0,5.0,0.0,0.0,product_mng,medium
14877.0,0.1,0.97,7.0,306.0,4.0,0.0,0.0,marketing,low
2100.0,0.61,0.95,5.0,233.0,3.0,0.0,0.0,technical,medium
8184.0,0.59,0.87,4.0,183.0,2.0,0.0,0.0,sales,medium
3946.0,0.97,0.53,4.0,247.0,3.0,0.0,0.0,support,low
7481.0,0.65,0.49,5.0,238.0,4.0,0.0,0.0,marketing,high
13358.0,0.95,0.61,3.0,224.0,2.0,1.0,0.0,support,low
8315.0,0.55,0.47,3.0,194.0,2.0,0.0,0.0,IT,high
11230.0,0.63,0.61,5.0,186.0,10.0,0.0,0.0,technical,low
1260.0,0.45,0.48,2.0,138.0,3.0,0.0,0.0,technical,low
11100.0,0.61,0.9,2.0,142.0,3.0,0.0,0.0,marketing,high
6172.0,0.9,0.72,4.0,143.0,3.0,0.0,0.0,IT,medium
7219.0,0.55,0.65,5.0,138.0,2.0,0.0,0.0,technical,medium
5084.0,0.78,0.77,3.0,149.0,4.0,1.0,0.0,support,medium
6635.0,0.91,0.78,4.0,153.0,3.0,0.0,0.0,RandD,medium
8193.0,0.85,1.0,3.0,255.0,3.0,0.0,0.0,sales,medium
9972.0,0.49,0.74,2.0,154.0,3.0,0.0,0.0,support,medium
6893.0,0.5,0.57,3.0,219.0,3.0,0.0,0.0,sales,medium
3984.0,0.59,0.57,5.0,257.0,2.0,0.0,0.0,sales,low
2299.0,0.6,0.64,2.0,137.0,5.0,0.0,0.0,sales,medium
7138.0,0.75,0.63,4.0,268.0,3.0,0.0,0.0,technical,medium
8485.0,0.97,0.81,5.0,266.0,2.0,0.0,0.0,sales,low
12499.0,0.44,0.48,2.0,143.0,3.0,0.0,0.0,technical,medium
11603.0,0.59,0.5,2.0,162.0,2.0,0.0,0.0,management,high
6940.0,1.0,0.87,3.0,274.0,3.0,0.0,0.0,product_mng,medium
6413.0,0.23,0.77,4.0,140.0,5.0,0.0,0.0,accounting,medium
3245.0,0.49,0.98,3.0,267.0,2.0,0.0,0.0,technical,low
14867.0,0.77,1.0,4.0,232.0,5.0,0.0,0.0,technical,medium
679.0,0.43,0.47,2.0,158.0,3.0,0.0,0.0,product_mng,low
11692.0,0.22,0.62,3.0,180.0,3.0,0.0,0.0,support,low
9346.0,0.78,0.66,4.0,156.0,3.0,1.0,0.0,technical,low
14782.0,0.44,0.52,2.0,137.0,3.0,0.0,0.0,technical,medium
9857.0,0.64,0.66,5.0,163.0,4.0,0.0,0.0,marketing,medium
12445.0,0.39,0.54,2.0,127.0,3.0,0.0,0.0,IT,low
14205.0,0.64,0.5,4.0,253.0,10.0,0.0,1.0,management,high
3342.0,0.64,0.95,3.0,218.0,2.0,0.0,0.0,technical,medium
10754.0,0.6,0.86,6.0,247.0,6.0,0.0,0.0,product_mng,medium
10350.0,0.94,0.86,3.0,150.0,2.0,0.0,0.0,technical,low
2778.0,0.89,0.95,4.0,141.0,3.0,0.0,0.0,accounting,low
1751.0,0.88,0.97,4.0,255.0,5.0,1.0,0.0,IT,low
5184.0,0.55,0.71,4.0,181.0,2.0,1.0,0.0,RandD,low
14672.0,0.43,0.49,2.0,135.0,3.0,0.0,0.0,accounting,medium
10679.0,0.16,0.83,5.0,173.0,4.0,0.0,0.0,IT,high
8372.0,0.62,0.51,4.0,274.0,2.0,0.0,0.0,support,medium
2443.0,0.92,0.69,3.0,192.0,3.0,0.0,0.0,accounting,medium
5699.0,0.71,0.74,3.0,250.0,3.0,0.0,0.0,support,low
12787.0,0.59,0.73,2.0,230.0,3.0,0.0,0.0,technical,low
12916.0,0.54,0.41,3.0,175.0,3.0,0.0,0.0,sales,medium
7689.0,0.51,0.9,5.0,193.0,4.0,0.0,0.0,support,medium
2556.0,0.56,0.94,3.0,226.0,2.0,0.0,0.0,technical,low
12448.0,0.1,0.84,5.0,298.0,4.0,0.0,0.0,IT,low
6625.0,0.95,0.73,4.0,238.0,3.0,1.0,0.0,IT,low
646.0,0.4,0.54,2.0,141.0,3.0,0.0,0.0,technical,medium
9277.0,0.83,0.66,3.0,239.0,3.0,0.0,0.0,technical,low
6820.0,0.29,0.47,5.0,139.0,4.0,0.0,0.0,sales,low
2857.0,0.82,0.74,3.0,232.0,3.0,0.0,0.0,hr,low
14700.0,0.1,0.83,7.0,276.0,4.0,0.0,0.0,accounting,low
6493.0,0.64,0.57,4.0,217.0,3.0,0.0,0.0,marketing,high
10455.0,0.55,0.93,4.0,251.0,4.0,1.0,0.0,RandD,low
13871.0,0.15,0.81,5.0,280.0,3.0,1.0,0.0,RandD,high
12106.0,0.24,0.46,7.0,224.0,5.0,0.0,0.0,accounting,medium
12132.0,0.38,0.57,2.0,140.0,3.0,0.0,0.0,support,low
6368.0,0.44,0.44,3.0,126.0,2.0,0.0,0.0,hr,medium
3025.0,0.41,0.96,6.0,171.0,5.0,1.0,0.0,support,medium
8775.0,0.56,0.85,3.0,109.0,2.0,0.0,0.0,RandD,high
11311.0,0.77,0.74,5.0,243.0,2.0,0.0,0.0,technical,low
5394.0,0.91,0.97,4.0,139.0,3.0,0.0,0.0,support,medium
10628.0,0.98,0.77,3.0,191.0,2.0,0.0,0.0,sales,medium
2846.0,0.73,0.66,3.0,135.0,2.0,0.0,0.0,sales,medium
13516.0,0.57,0.9,5.0,145.0,3.0,0.0,0.0,accounting,low
12849.0,0.5,0.64,3.0,257.0,2.0,1.0,0.0,accounting,high
7937.0,0.51,0.71,4.0,208.0,3.0,1.0,0.0,marketing,low
3171.0,0.84,0.37,5.0,186.0,2.0,0.0,0.0,technical,medium
11689.0,0.94,0.9,4.0,144.0,4.0,0.0,0.0,support,low
9365.0,0.82,0.81,3.0,149.0,3.0,0.0,0.0,support,low
10192.0,0.63,0.5,4.0,172.0,2.0,0.0,0.0,technical,low
4801.0,0.95,0.57,5.0,216.0,3.0,0.0,0.0,product_mng,low
4353.0,0.44,0.68,2.0,120.0,2.0,0.0,0.0,marketing,medium
3818.0,0.28,0.38,5.0,139.0,4.0,0.0,0.0,support,medium
14025.0,0.39,0.91,2.0,212.0,2.0,0.0,0.0,management,high
11765.0,0.79,0.65,3.0,235.0,10.0,0.0,0.0,technical,low
13464.0,0.76,0.45,4.0,147.0,2.0,0.0,0.0,product_mng,medium
6206.0,0.55,0.96,4.0,267.0,3.0,0.0,0.0,sales,medium
3691.0,0.77,0.76,3.0,201.0,4.0,0.0,0.0,accounting,medium
9254.0,0.59,0.63,4.0,153.0,3.0,1.0,0.0,sales,low
12737.0,0.81,0.91,4.0,229.0,5.0,0.0,0.0,support,low
11847.0,0.76,0.62,5.0,230.0,3.0,1.0,0.0,marketing,low
11460.0,0.84,0.73,4.0,197.0,3.0,0.0,1.0,technical,low
11846.0,0.63,0.7,5.0,160.0,3.0,0.0,0.0,management,high
,,,,,,,,,
,,,,,,,,,
12928.0,0.98,0.91,3.0,165.0,2.0,1.0,0.0,hr,medium
8580.0,0.59,0.56,4.0,250.0,2.0,0.0,0.0,accounting,medium
3013.0,0.73,0.93,5.0,167.0,3.0,0.0,0.0,hr,low
620.0,0.43,0.51,2.0,141.0,3.0,0.0,0.0,sales,low
1017.0,0.4,0.55,2.0,155.0,3.0,0.0,0.0,sales,low
5828.0,0.43,0.93,6.0,127.0,3.0,1.0,0.0,sales,medium
10126.0,1.0,0.66,4.0,173.0,2.0,0.0,0.0,support,medium
2271.0,0.8,0.9,4.0,136.0,3.0,0.0,0.0,technical,low
4341.0,0.2,0.57,4.0,269.0,5.0,1.0,0.0,IT,low
5855.0,0.59,0.59,4.0,216.0,2.0,1.0,0.0,support,medium
4919.0,0.6,0.82,4.0,194.0,3.0,0.0,0.0,hr,low
7702.0,0.8,0.87,4.0,209.0,3.0,0.0,0.0,product_mng,low
9518.0,0.95,0.87,3.0,201.0,3.0,0.0,0.0,support,low
8331.0,0.51,0.54,4.0,166.0,4.0,1.0,0.0,sales,low
,,,,,,,,,
11278.0,0.57,0.7,4.0,237.0,6.0,0.0,0.0,accounting,low
5545.0,0.52,0.86,5.0,256.0,3.0,0.0,0.0,support,medium
1194.0,0.73,0.97,5.0,217.0,6.0,0.0,0.0,support,medium
12494.0,0.1,0.94,6.0,309.0,4.0,0.0,0.0,technical,medium
3615.0,0.91,0.68,3.0,218.0,3.0,1.0,0.0,accounting,medium
4283.0,0.89,0.55,5.0,194.0,4.0,0.0,0.0,marketing,medium
11264.0,0.98,0.98,4.0,170.0,10.0,0.0,0.0,IT,medium
6063.0,0.96,0.8,4.0,145.0,2.0,0.0,0.0,hr,medium
12029.0,0.41,0.46,2.0,128.0,3.0,0.0,0.0,accounting,low
5334.0,0.96,0.98,5.0,248.0,3.0,0.0,0.0,product_mng,low
12895.0,0.73,0.48,4.0,139.0,2.0,0.0,0.0,RandD,low
4708.0,0.49,0.48,4.0,249.0,3.0,0.0,0.0,support,medium
341.0,0.09,0.89,7.0,308.0,5.0,0.0,0.0,hr,medium
4018.0,0.69,0.91,4.0,186.0,3.0,0.0,0.0,support,low
14238.0,0.82,0.87,4.0,239.0,5.0,0.0,0.0,sales,low
14024.0,0.82,0.49,5.0,210.0,3.0,0.0,0.0,management,high
3734.0,0.81,0.52,4.0,270.0,3.0,0.0,0.0,RandD,medium
14846.0,0.82,0.92,5.0,225.0,5.0,0.0,0.0,sales,low
7765.0,0.4,0.85,5.0,99.0,2.0,1.0,0.0,support,high
12479.0,0.76,0.83,5.0,227.0,5.0,0.0,0.0,sales,low
,,,,,,,,,
3982.0,0.7,0.78,4.0,254.0,4.0,0.0,0.0,sales,low
,,,,,,,,,
227.0,0.37,0.46,2.0,158.0,3.0,0.0,0.0,hr,low
11257.0,0.67,0.64,3.0,198.0,2.0,1.0,0.0,management,medium
12608.0,0.11,0.88,5.0,250.0,4.0,0.0,0.0,RandD,medium
4148.0,0.82,0.88,4.0,149.0,2.0,0.0,0.0,sales,low
2.0,0.8,0.86,5.0,262.0,6.0,0.0,0.0,sales,medium
14631.0,0.82,0.85,4.0,223.0,5.0,0.0,0.0,technical,medium
8252.0,0.53,0.74,3.0,135.0,2.0,0.0,0.0,marketing,low
14460.0,0.87,0.91,4.0,228.0,5.0,0.0,0.0,sales,low
4575.0,0.7,0.98,4.0,194.0,2.0,0.0,0.0,IT,medium
3876.0,0.54,0.84,3.0,132.0,3.0,0.0,0.0,IT,low
44.0,0.1,0.8,7.0,281.0,4.0,0.0,0.0,technical,low
2176.0,0.13,0.59,5.0,160.0,5.0,0.0,0.0,technical,medium
14855.0,0.37,0.47,2.0,148.0,3.0,0.0,0.0,hr,low
13744.0,0.89,0.77,3.0,144.0,3.0,0.0,0.0,management,high
8178.0,0.49,0.67,6.0,286.0,4.0,0.0,0.0,sales,low
,,,,,,,,,
8148.0,0.66,0.99,3.0,183.0,2.0,0.0,0.0,technical,medium
3502.0,0.65,0.36,2.0,282.0,3.0,0.0,0.0,product_mng,medium
4915.0,0.74,0.53,5.0,141.0,2.0,0.0,0.0,accounting,low
,,,,,,,,,
14953.0,0.44,0.52,2.0,149.0,3.0,0.0,0.0,marketing,low
1515.0,0.1,0.68,3.0,179.0,3.0,0.0,0.0,IT,medium
2842.0,0.13,0.69,4.0,127.0,4.0,0.0,0.0,sales,high
10980.0,0.97,0.63,5.0,258.0,2.0,0.0,0.0,IT,medium
10828.0,0.65,0.98,3.0,252.0,2.0,0.0,0.0,product_mng,high
5153.0,0.73,0.86,4.0,133.0,3.0,0.0,0.0,technical,high
12697.0,0.1,0.81,7.0,291.0,4.0,0.0,0.0,sales,high
10632.0,0.6,0.62,5.0,165.0,2.0,0.0,0.0,sales,medium
6222.0,0.91,0.76,3.0,197.0,3.0,0.0,0.0,technical,medium
10603.0,0.59,0.74,3.0,240.0,3.0,0.0,0.0,IT,low
4234.0,0.88,0.65,4.0,224.0,2.0,0.0,0.0,hr,high
14665.0,0.37,0.54,2.0,145.0,3.0,0.0,0.0,RandD,medium
10817.0,0.78,0.54,3.0,161.0,3.0,0.0,0.0,support,medium
8409.0,0.6,0.98,4.0,265.0,2.0,0.0,0.0,sales,low
4941.0,0.99,0.71,4.0,232.0,3.0,0.0,0.0,support,medium
106.0,0.24,0.46,7.0,224.0,5.0,0.0,0.0,accounting,medium
9390.0,0.8,0.86,3.0,226.0,2.0,0.0,0.0,accounting,medium
14347.0,0.31,0.84,7.0,133.0,5.0,0.0,0.0,technical,low
12735.0,0.11,0.92,7.0,255.0,4.0,0.0,0.0,support,medium
5549.0,0.21,0.63,5.0,226.0,3.0,0.0,0.0,support,medium
1056.0,0.1,0.8,7.0,292.0,5.0,0.0,0.0,IT,low
14693.0,0.1,0.79,6.0,274.0,4.0,0.0,0.0,sales,low
1317.0,0.88,1.0,5.0,247.0,5.0,0.0,0.0,sales,medium
14790.0,0.9,0.96,5.0,243.0,5.0,0.0,0.0,technical,medium
8262.0,0.6,0.61,3.0,195.0,3.0,0.0,0.0,sales,medium
1764.0,0.72,1.0,5.0,234.0,5.0,0.0,0.0,marketing,low
4027.0,0.91,0.93,4.0,184.0,3.0,0.0,0.0,technical,low
10802.0,0.9,0.77,4.0,273.0,2.0,0.0,0.0,technical,low
7221.0,0.8,0.94,3.0,150.0,3.0,0.0,0.0,technical,medium
532.0,0.37,0.54,2.0,131.0,3.0,1.0,0.0,hr,medium
4021.0,0.83,0.69,4.0,151.0,2.0,0.0,0.0,support,low
5057.0,0.43,0.98,4.0,164.0,3.0,0.0,1.0,sales,medium
8603.0,0.26,0.7,5.0,214.0,6.0,1.0,0.0,support,low
8972.0,0.58,0.54,3.0,287.0,6.0,0.0,0.0,technical,medium
13264.0,0.54,0.53,4.0,158.0,2.0,0.0,0.0,technical,medium
14385.0,0.1,0.88,6.0,284.0,4.0,0.0,0.0,sales,low
12683.0,0.11,0.87,7.0,278.0,4.0,0.0,0.0,sales,low
,,,,,,,,,
438.0,0.43,0.53,2.0,160.0,3.0,0.0,0.0,support,low
5989.0,0.72,0.99,4.0,227.0,3.0,0.0,0.0,hr,high
3669.0,0.64,0.64,3.0,263.0,3.0,0.0,0.0,marketing,high
,,,,,,,,,
,,,,,,,,,
10616.0,0.54,0.93,4.0,184.0,2.0,1.0,0.0,marketing,medium
14765.0,0.79,1.0,5.0,257.0,6.0,0.0,0.0,sales,low
2116.0,0.42,0.96,3.0,270.0,6.0,0.0,0.0,support,low
14834.0,0.1,0.55,2.0,247.0,4.0,0.0,0.0,sales,medium
11126.0,0.54,0.83,4.0,201.0,8.0,1.0,0.0,sales,medium
12028.0,0.4,0.49,2.0,135.0,3.0,0.0,0.0,sales,low
5544.0,0.77,0.83,3.0,204.0,3.0,0.0,0.0,support,low
802.0,0.43,0.55,2.0,153.0,3.0,0.0,0.0,technical,medium
6867.0,0.89,0.51,3.0,249.0,3.0,0.0,0.0,RandD,medium
14617.0,0.47,0.5,4.0,254.0,4.0,0.0,0.0,sales,low
1626.0,0.11,0.86,6.0,254.0,4.0,0.0,0.0,sales,medium
10432.0,0.88,0.82,4.0,109.0,2.0,0.0,0.0,support,medium
14042.0,0.63,0.5,2.0,230.0,4.0,0.0,0.0,sales,medium
13293.0,0.94,0.49,4.0,176.0,8.0,0.0,0.0,management,medium
7583.0,0.55,0.97,4.0,136.0,4.0,0.0,0.0,sales,low
5159.0,0.86,0.96,4.0,167.0,3.0,0.0,0.0,support,high
,,,,,,,,,
2289.0,0.47,0.9,3.0,101.0,2.0,1.0,0.0,marketing,medium
14216.0,0.37,0.52,2.0,159.0,3.0,0.0,0.0,sales,low
4775.0,0.41,0.59,2.0,182.0,3.0,0.0,0.0,technical,medium
7793.0,0.83,0.68,4.0,198.0,3.0,0.0,0.0,marketing,medium
,,,,,,,,,
3424.0,0.65,0.69,6.0,131.0,5.0,0.0,0.0,IT,medium
14911.0,0.7,0.84,6.0,161.0,4.0,0.0,0.0,technical,low
8086.0,0.33,0.39,3.0,98.0,3.0,1.0,0.0,RandD,low
2269.0,0.96,0.67,6.0,190.0,3.0,0.0,0.0,support,low
10532.0,0.81,0.91,3.0,184.0,3.0,0.0,0.0,RandD,low
7783.0,0.38,0.51,2.0,120.0,3.0,0.0,0.0,RandD,low
7941.0,0.64,0.52,3.0,166.0,3.0,0.0,0.0,technical,low
4169.0,0.45,0.75,3.0,122.0,3.0,0.0,0.0,support,high
9919.0,0.65,0.82,4.0,196.0,2.0,0.0,0.0,IT,low
2485.0,0.94,0.89,4.0,239.0,3.0,0.0,0.0,technical,medium
7758.0,0.45,0.48,5.0,287.0,5.0,0.0,0.0,support,medium
5621.0,0.5,0.85,4.0,150.0,2.0,0.0,0.0,support,high
16.0,0.38,0.54,2.0,143.0,3.0,0.0,0.0,sales,low
6262.0,0.94,0.84,4.0,220.0,3.0,0.0,0.0,support,low
6729.0,0.49,0.51,2.0,182.0,3.0,0.0,0.0,sales,low
3627.0,0.71,0.8,3.0,182.0,2.0,1.0,0.0,technical,low
12649.0,0.45,0.54,2.0,129.0,3.0,0.0,0.0,technical,medium
3614.0,0.6,0.95,3.0,266.0,3.0,0.0,0.0,sales,medium
7417.0,0.71,0.79,4.0,261.0,3.0,0.0,0.0,sales,high
13923.0,0.82,0.9,3.0,215.0,4.0,0.0,0.0,management,high
7147.0,0.5,0.5,4.0,184.0,3.0,0.0,0.0,support,high
5416.0,0.97,0.87,3.0,207.0,4.0,0.0,0.0,RandD,low
428.0,0.55,0.6,3.0,180.0,4.0,0.0,0.0,technical,medium
14059.0,0.62,0.76,5.0,198.0,3.0,0.0,0.0,sales,low
9418.0,0.14,0.89,3.0,212.0,6.0,0.0,0.0,accounting,low
2362.0,0.48,0.61,2.0,121.0,2.0,0.0,0.0,RandD,medium
832.0,0.73,1.0,5.0,274.0,5.0,0.0,0.0,product_mng,low
3633.0,0.35,0.66,2.0,140.0,2.0,0.0,0.0,support,medium
6721.0,0.57,0.49,3.0,159.0,4.0,1.0,0.0,technical,high
1230.0,0.42,0.55,2.0,148.0,3.0,0.0,0.0,sales,low
10585.0,0.61,0.98,2.0,238.0,4.0,0.0,0.0,support,medium
8272.0,0.8,0.51,4.0,141.0,3.0,1.0,0.0,sales,medium
5850.0,0.21,0.4,3.0,262.0,3.0,0.0,0.0,support,low
5776.0,0.86,0.69,5.0,157.0,4.0,0.0,0.0,support,low
7284.0,0.75,0.82,3.0,169.0,3.0,0.0,0.0,hr,low
2175.0,0.88,0.81,5.0,193.0,5.0,0.0,0.0,technical,medium
10083.0,0.73,1.0,2.0,229.0,3.0,0.0,0.0,marketing,medium
11033.0,0.95,0.63,3.0,153.0,2.0,0.0,0.0,sales,low
5004.0,0.49,0.93,4.0,184.0,3.0,0.0,0.0,technical,medium
2795.0,0.13,0.89,4.0,249.0,6.0,1.0,0.0,support,medium
4370.0,0.84,0.97,4.0,253.0,2.0,1.0,0.0,sales,low
5109.0,0.69,0.98,3.0,168.0,2.0,0.0,0.0,RandD,medium
3660.0,0.35,0.7,3.0,107.0,3.0,0.0,0.0,RandD,high
1452.0,0.78,0.86,5.0,260.0,6.0,0.0,0.0,marketing,low
7154.0,0.63,0.93,6.0,171.0,3.0,1.0,0.0,support,low
6503.0,0.96,0.59,6.0,133.0,5.0,0.0,0.0,sales,medium
,,,,,,,,,
10958.0,0.82,0.53,3.0,147.0,3.0,1.0,0.0,technical,low
12330.0,0.44,0.48,2.0,148.0,3.0,0.0,0.0,sales,low
3023.0,0.82,0.63,4.0,232.0,4.0,0.0,0.0,technical,low
1840.0,0.36,0.49,2.0,147.0,3.0,0.0,0.0,marketing,low
14222.0,0.45,0.54,2.0,135.0,3.0,0.0,0.0,sales,low
1022.0,0.8,0.95,3.0,146.0,5.0,0.0,0.0,hr,low
1371.0,0.74,0.99,5.0,263.0,5.0,0.0,0.0,RandD,low
2092.0,0.73,0.44,2.0,194.0,6.0,0.0,0.0,hr,medium
10340.0,0.14,0.76,5.0,215.0,4.0,0.0,0.0,technical,low
11582.0,0.57,0.93,2.0,204.0,10.0,0.0,0.0,accounting,low
,,,,,,,,,
1499.0,0.42,0.49,2.0,152.0,3.0,0.0,0.0,support,low
5105.0,0.38,0.5,2.0,170.0,3.0,0.0,0.0,product_mng,low
7562.0,0.71,0.59,5.0,245.0,2.0,0.0,0.0,management,medium
11079.0,0.69,0.88,3.0,164.0,10.0,0.0,0.0,management,medium
11203.0,0.17,0.57,4.0,116.0,3.0,0.0,0.0,sales,medium
3311.0,0.74,0.46,6.0,145.0,3.0,0.0,0.0,accounting,low
1078.0,0.8,0.95,5.0,244.0,5.0,0.0,0.0,sales,medium
14027.0,0.88,0.81,4.0,179.0,3.0,0.0,0.0,management,high
14215.0,0.72,0.87,5.0,223.0,5.0,0.0,0.0,sales,low
13878.0,0.98,0.99,4.0,261.0,10.0,1.0,0.0,sales,low
10218.0,0.54,0.59,4.0,202.0,3.0,0.0,0.0,IT,low
3680.0,0.84,0.53,3.0,237.0,3.0,1.0,0.0,sales,low
3733.0,0.29,0.43,3.0,162.0,4.0,0.0,0.0,IT,medium
10391.0,0.59,0.61,3.0,210.0,2.0,0.0,0.0,sales,medium
10810.0,0.51,0.74,6.0,98.0,3.0,0.0,0.0,support,low
,,,,,,,,,
9947.0,0.39,0.37,3.0,127.0,3.0,0.0,0.0,sales,low
5732.0,0.59,0.66,3.0,166.0,3.0,1.0,0.0,management,low
8229.0,0.56,0.64,3.0,206.0,2.0,0.0,0.0,IT,medium
5295.0,0.35,0.59,5.0,268.0,3.0,0.0,0.0,accounting,low
116.0,0.37,0.48,2.0,137.0,3.0,0.0,0.0,technical,medium
6808.0,0.96,0.99,4.0,233.0,3.0,0.0,0.0,sales,low
1606.0,0.43,0.54,2.0,153.0,3.0,0.0,0.0,sales,low
12689.0,0.09,0.82,6.0,257.0,4.0,0.0,0.0,accounting,medium
,,,,,,,,,
12063.0,0.1,0.95,6.0,244.0,5.0,0.0,0.0,IT,medium
14038.0,0.81,0.81,5.0,250.0,4.0,0.0,1.0,sales,medium
14789.0,0.57,0.72,4.0,275.0,6.0,0.0,0.0,technical,medium
12021.0,0.11,0.83,6.0,282.0,4.0,0.0,0.0,sales,low
12124.0,0.11,0.84,6.0,300.0,5.0,1.0,0.0,support,low
10550.0,0.66,0.61,4.0,263.0,4.0,0.0,0.0,sales,medium
1209.0,0.1,0.79,7.0,284.0,4.0,0.0,0.0,IT,medium
14590.0,0.31,0.56,4.0,238.0,2.0,0.0,0.0,accounting,medium
6163.0,0.81,0.5,4.0,170.0,4.0,0.0,0.0,support,low
13931.0,0.55,0.45,3.0,179.0,2.0,1.0,0.0,sales,low
11590.0,0.78,0.8,3.0,135.0,7.0,0.0,0.0,sales,medium
5824.0,0.51,0.8,4.0,231.0,3.0,0.0,0.0,sales,medium
,,,,,,,,,
3096.0,0.91,0.98,3.0,259.0,4.0,0.0,0.0,technical,low
10631.0,0.95,0.71,4.0,151.0,4.0,0.0,0.0,sales,medium
8692.0,0.49,0.57,3.0,157.0,3.0,0.0,0.0,IT,medium
7022.0,0.83,0.5,4.0,167.0,3.0,1.0,0.0,RandD,medium
10271.0,0.7,0.6,3.0,266.0,2.0,0.0,0.0,technical,high
7461.0,0.46,0.66,6.0,229.0,3.0,0.0,0.0,support,medium
12881.0,0.72,0.7,4.0,172.0,3.0,0.0,0.0,IT,medium
7962.0,0.9,0.62,5.0,225.0,2.0,0.0,0.0,sales,medium
940.0,0.39,0.47,2.0,135.0,3.0,0.0,0.0,sales,low
9327.0,0.47,0.7,4.0,134.0,3.0,0.0,0.0,sales,low
4630.0,0.9,1.0,2.0,114.0,5.0,0.0,0.0,support,high
552.0,0.75,0.99,5.0,254.0,5.0,0.0,0.0,sales,low
118.0,0.11,0.84,6.0,251.0,4.0,0.0,0.0,technical,low
10610.0,0.75,0.92,3.0,211.0,3.0,0.0,0.0,sales,medium
9898.0,0.96,0.7,3.0,169.0,3.0,0.0,0.0,support,high
2065.0,0.86,0.91,4.0,147.0,3.0,0.0,0.0,technical,medium
1631.0,0.1,0.86,6.0,288.0,4.0,0.0,0.0,sales,medium
8834.0,0.4,0.43,3.0,128.0,3.0,0.0,0.0,support,medium
2815.0,0.68,0.41,4.0,254.0,5.0,0.0,0.0,product_mng,low
10997.0,0.63,0.57,3.0,242.0,3.0,0.0,0.0,product_mng,low
3020.0,0.62,0.79,4.0,216.0,2.0,1.0,0.0,technical,low
